# time,x(N),y(E),z(D),psi,xd(N),yd(E),zd(D),psid,xdd(N),ydd(E),zdd(D),psidd
2.210000000000000142e+01,8.895387306169941777e-01,-1.629548931361196329e-01,-3.196731611321144584e+00,-6.876049567810669227e-01,2.246135688326912627e-02,-1.491122296393892599e+00,2.197367553960796749e-01,1.815212493432427077e-01,-9.245906943900401576e-01,1.629548931361196329e-01,1.189256566584586672e+00,4.297530979881668267e-02
2.215000000000000213e+01,8.895009022110949015e-01,-2.372762956070873785e-01,-3.184266905941657289e+00,-6.784754122300673540e-01,-2.407241312832378299e-02,-1.481114431616604721e+00,2.786710587388489535e-01,1.836557777132331593e-01,-9.363401049367537921e-01,2.372762956070873785e-01,1.167609754256575982e+00,4.240471326437920963e-02
2.220000000000000284e+01,8.871227545386994873e-01,-3.110046309101433537e-01,-3.168883800012693985e+00,-6.692398572762613407e-01,-7.113017592499094877e-02,-1.467404552109760063e+00,3.364478261424180827e-01,1.857616102416026205e-01,-9.455410922217961645e-01,3.110046309101433537e-01,1.142968926827568898e+00,4.182749107976633379e-02
2.225000000000000000e+01,8.823812960243295755e-01,-3.839556166039995722e-01,-3.150643877533212844e+00,-6.598997349563214820e-01,-1.185831733041291802e-01,-1.450026925432159830e+00,3.929194922317583716e-01,1.878384178963026785e-01,-9.521413815104379230e-01,3.839556166039995722e-01,1.115420804097054575e+00,4.124373343477009263e-02
2.230000000000000071e+01,8.752600353078870965e-01,-4.559469132165705485e-01,-3.129615989140166477e+00,-6.504565046453565369e-01,-1.663002160314556166e-01,-1.429024986600402780e+00,4.479430208663741642e-01,1.898858761803628170e-01,-9.560960391280830528e-01,4.559469132165705485e-01,1.085059786042473995e+00,4.065353154033478356e-02
2.235000000000000142e+01,8.657490935399957399e-01,-5.267985799986623086e-01,-3.105876016172730125e+00,-6.409116418288909323e-01,-2.141480556448040196e-01,-1.404451229523970612e+00,5.013802815361517728e-01,1.919036651825915818e-01,-9.573676589118261804e-01,5.267985799986623086e-01,1.051987644882041995e+00,4.005697761430568327e-02
2.240000000000000213e+01,8.538452978630950430e-01,-5.963335246821541702e-01,-3.079506616310081490e+00,-6.312666378723208460e-01,-2.619917650380161889e-01,-1.376367075797789719e+00,5.530984098562459206e-01,1.938914696275625404e-01,-9.559265268557133322e-01,5.963335246821541702e-01,1.016313197139377289e+00,3.945416486702005288e-02
2.245000000000000284e+01,8.395522556668224556e-01,-6.643779461184368129e-01,-3.050596951602372542e+00,-6.215229997878918278e-01,-3.096951267192445956e-01,-1.344842721180230738e+00,6.029701511866222274e-01,1.958489789248753221e-01,-9.517507633474786566e-01,6.643779461184368129e-01,9.781519567425001060e-01,3.884518748674323924e-02
2.250000000000000000e+01,8.228804092621823107e-01,-7.307617686907642574e-01,-3.019242399761925988e+00,-6.116822499992318196e-01,-3.571210276095611036e-01,-1.309956960140273408e+00,6.508741864549127953e-01,1.977758872176846594e-01,-9.448264424605430367e-01,7.307617686907642574e-01,9.376257702423942408e-01,3.823014062495198873e-02
2.255000000000000071e+01,8.038470706763841678e-01,-7.953190674147417871e-01,-2.985544249626338242e+00,-6.017459261034729945e-01,-4.041318592226713635e-01,-1.271796988912359927e+00,6.966954393167412718e-01,1.996718934304903548e-01,-9.351476878329685327e-01,7.953190674147417871e-01,8.948624352855403252e-01,3.760912038146706216e-02
2.260000000000000142e+01,7.824764363287320945e-01,-8.578884826643458084e-01,-2.949609381747123393e+00,-5.917155806310093746e-01,-4.505899220447537323e-01,-1.230458187551233484e+00,7.403253638454885266e-01,2.015367013161789289e-01,-9.227167447345425710e-01,8.578884826643458084e-01,8.499953035207015173e-01,3.698222378943808591e-02
2.265000000000000213e+01,7.587995814074619538e-01,-9.183136234869737624e-01,-2.911549935096308772e+00,-5.815927808029143220e-01,-4.963578329154165192e-01,-1.186043881531465338e+00,7.816622120036692545e-01,2.033700195023121771e-01,-9.075440279941211497e-01,9.183136234869737624e-01,8.031628691622625382e-01,3.634954880018214513e-02
2.270000000000000284e+01,7.328544338277642733e-01,-9.764434584993744171e-01,-2.871482960919355953e+00,-5.713791082860660842e-01,-5.412989341960277034e-01,-1.138665083487581331e+00,8.206112802100650194e-01,2.051715615366533907e-01,-8.896481455314996234e-01,9.764434584993744171e-01,7.545083444709568266e-01,3.571119426787913026e-02
2.275000000000000000e+01,7.046857277122030583e-01,-1.032132693387445288e+00,-2.829530064795424238e+00,-5.610761589460167009e-01,-5.852777035007947770e-01,-1.088440215740293926e+00,8.570851343807485145e-01,2.069410459319248052e-01,-8.690558973112307850e-01,1.032132693387445288e+00,7.041792234473108758e-01,3.506725993412604381e-02
2.280000000000000071e+01,6.743449363961593335e-01,-1.085242134066367381e+00,-2.785817037995446110e+00,-5.506855425976375784e-01,-6.281601627586852477e-01,-1.035494814302358790e+00,8.910038128876757169e-01,2.086781962097899457e-01,-8.458022496097328258e-01,1.085242134066367381e+00,6.523268350637545510e-01,3.441784641235234865e-02
2.285000000000000142e+01,6.418901850226603756e-01,-1.135639034593301400e+00,-2.740473479254705857e+00,-5.402088827535944660e-01,-6.698142853706299249e-01,-9.799612151039420738e-01,9.222950069454555200e-01,2.103827409440519602e-01,-8.199302845615249469e-01,1.135639034593301400e+00,5.991058873880329427e-01,3.376305517209965412e-02
2.290000000000000213e+01,6.073861428526934336e-01,-1.183197428963127962e+00,-2.693632408099255304e+00,-5.296478163706730413e-01,-7.101104002267436544e-01,-9.219782232217006435e-01,9.508942180052000204e-01,2.120544138030640291e-01,-7.914911250252064656e-01,1.183197428963127962e+00,5.446740039729138783e-01,3.310298852316706508e-02
2.295000000000000284e+01,5.709038954788294706e-01,-1.227798445957855922e+00,-2.645429870884957069e+00,-5.190039935940093940e-01,-7.489215913520693713e-01,-8.616907659383813423e-01,9.767448918035070982e-01,2.136929535913429101e-01,-7.605438348847426422e-01,1.227798445957855922e+00,4.891912539056934017e-01,3.243774959962558713e-02
2.300000000000000000e+01,5.325207971913717975e-01,-1.269330606262756067e+00,-2.596004540723718002e+00,-5.082790774992583804e-01,-7.861240919570847696e-01,-7.992495305000962835e-01,9.997985287847103164e-01,2.152981042903802100e-01,-7.271552949764001905e-01,1.269330606262756067e+00,4.328196769250640674e-01,3.176744234370364878e-02
2.305000000000000071e+01,4.923203038071259363e-01,-1.307690101106602887e+00,-2.545497312483812280e+00,-4.974747438327382087e-01,-8.215976716805648561e-01,-7.348105874766658330e-01,1.020014770685184757e+00,2.168696150986450799e-01,-6.914000549060916878e-01,1.307690101106602887e+00,3.757228050228612615e-01,3.109217148954613805e-02
2.310000000000000142e+01,4.503917863312303926e-01,-1.342781051729522668e+00,-2.494050894060034995e+00,-4.865926807496039341e-01,-8.552260158274571644e-01,-6.685350006664997347e-01,1.037361463139487627e+00,2.184072404707708415e-01,-6.533601610958156281e-01,1.342781051729522668e+00,3.180651819539433989e-01,3.041204254685024588e-02
2.315000000000000213e+01,4.068303258817868029e-01,-1.374515749029971978e+00,-2.441809395114561188e+00,-4.756345885500727344e-01,-8.868970954232506809e-01,-6.005884245209652805e-01,1.051814694239395109e+00,2.199107401559214081e-01,-6.131249614708479401e-01,1.374515749029971978e+00,2.600118820787653551e-01,2.972716178437954590e-02
2.320000000000000284e+01,3.617364903655092556e-01,-1.402814872791810386e+00,-2.388917914491144323e+00,-4.646021794137565886e-01,-9.165035269286415653e-01,-5.311406900945334630e-01,1.063358809048011278e+00,2.213798792353298406e-01,-5.707908872714564374e-01,1.402814872791810386e+00,2.017280299605045402e-01,2.903763621335978679e-02
2.325000000000000000e+01,3.152160934497413858e-01,-1.427607689943530378e+00,-2.335522127503360412e+00,-4.534971771321384404e-01,-9.439429204843100552e-01,-4.603653805555943945e-01,1.071986400142089346e+00,2.228144281590037912e-01,-5.264612125436618495e-01,1.427607689943530378e+00,1.433783221314646750e-01,2.834357357075865252e-02
2.330000000000000071e+01,2.673799364319603966e-01,-1.448832231354105549e+00,-2.281767874292162990e+00,-4.423213168392302053e-01,-9.691182155850680546e-01,-3.884393973189169125e-01,1.077698274326179151e+00,2.242141627815927851e-01,-4.802457919328766422e-01,1.448832231354105549e+00,8.512655243222780332e-02,2.764508230245188783e-02
2.335000000000000142e+01,2.183435336621943057e-01,-1.466435446723535652e+00,-2.227800750439173694e+00,-4.310763447404661330e-01,-9.919380031155181632e-01,-3.155425178842695133e-01,1.080503395731999383e+00,2.255788643974096508e-01,-4.322607774719722240e-01,1.466435446723535652e+00,2.713514231167848956e-02,2.694227154627913332e-02
2.340000000000000213e+01,1.682268222261557034e-01,-1.480373337180973969e+00,-2.173765701009594320e+00,-4.197640178398588939e-01,-1.012316832715626669e+00,-2.418569464862780349e-01,1.080418805585395381e+00,2.269083197746033786e-01,-3.826283151209732836e-01,1.480373337180973969e+00,-3.043532254362682488e-02,2.623525111499118087e-02
2.345000000000000284e+01,1.171538566476228449e-01,-1.490611065258990120e+00,-2.119806619182943663e+00,-4.083861036654717891e-01,-1.030175504484047933e+00,-1.675668586787336656e-01,1.077469518991072572e+00,2.282023211884761094e-01,-3.314762218793610993e-01,1.490611065258990120e+00,-8.742654790569510947e-02,2.552413147909198682e-02
2.350000000000000000e+01,6.525248941708601536e-02,-1.497123041969094404e+00,-2.066065950610569857e+00,-3.969443799932470540e-01,-1.045441344069627965e+00,-9.285794099163081905e-02,1.071688399151888182e+00,2.294606664539394214e-01,-2.789376443532928240e-01,1.497123041969094404e+00,-1.436829777094613125e-01,2.480902374957794088e-02
2.355000000000000071e+01,1.265403820002687640e-02,-1.499892990760884448e+00,-2.012684304616406017e+00,-3.854406345692288349e-01,-1.058048460247138500e+00,-1.791692681152440292e-02,1.063116009504585291e+00,2.306831589571058938e-01,-2.251506997189436921e-01,1.499892990760884448e+00,-1.990522304791856323e-01,2.409003966057680218e-02
2.360000000000000142e+01,-4.050705937772953319e-02,-1.498913988204941372e+00,-1.959800073331838144e+00,-3.738766648302360163e-01,-1.067937984121743344e+00,5.706887035465572217e-02,1.051800444317298133e+00,2.318696076860089772e-01,-1.702581000795074240e-01,1.498913988204941372e+00,-2.533855242258289953e-01,2.336729155188975102e-02
2.365000000000000213e+01,-9.409360242877656821e-02,-1.494188481297801019e+00,-1.907549059826593618e+00,-3.622542776230135431e-01,-1.075058289157943436e+00,1.319120250658423477e-01,1.037797138355754711e+00,2.330198272604485643e-01,-1.144067612666621603e-01,1.494188481297801019e+00,-3.065380886032609831e-01,2.264089235143834644e-02
2.370000000000000284e+01,-1.479659940091785919e-01,-1.485728281345733759e+00,-1.856064116265861319e+00,-3.505752889219168611e-01,-1.079365191282554592e+00,2.064254684128190021e-01,1.021168656284659360e+00,2.341336379609562923e-01,-5.774739718784510645e-02,1.485728281345733759e+00,-3.583695631533081460e-01,2.191095555761980382e-02
2.375000000000000000e+01,-2.019826178159399577e-01,-1.473554534442635067e+00,-1.805474793088994501e+00,-3.388415235451704977e-01,-1.080822128367518786e+00,2.804229555930640716e-01,1.001984462528134001e+00,2.352108657568761918e-01,-4.341008678462043857e-04,1.473554534442635067e+00,-4.087443805153992971e-01,2.117759522157315610e-02
2.380000000000000071e+01,-2.560002233297634655e-01,-1.457697668615794973e+00,-1.755907000167585164e+00,-3.270548148697406399e-01,-1.079400318456917196e+00,3.537195314257838841e-01,9.803206723680525370e-01,2.362513423335568796e-01,5.737608662285534344e-02,1.457697668615794973e+00,-4.575321335254742272e-01,2.044092592935878999e-02
2.385000000000000142e+01,-3.098743183256164047e-01,-1.438197317771685801e+00,-1.707482680860494817e+00,-3.152170045448786095e-01,-1.075078896163169206e+00,4.261319926435100935e-01,9.562597851116589887e-01,2.372549051186500224e-01,1.155236181200284540e-01,1.438197317771685801e+00,-5.046079251807438215e-01,1.970106278405491310e-02
2.390000000000000213e+01,-3.634595676465677827e-01,-1.415102222631831497e+00,-1.660319499840481550e+00,-3.033299422043637672e-01,-1.067845026720012802e+00,4.974793458048791805e-01,9.298904002095671473e-01,2.382213973075122115e-01,1.738468919281886682e-01,1.415102222631831497e+00,-5.498527005019258063e-01,1.895812138777273545e-02
2.395000000000000284e+01,-4.166101971122030956e-01,-1.388470108906388223e+00,-1.614530545521939864e+00,-2.913954851775026333e-01,-1.057693997244176121e+00,5.675832596839709421e-01,9.013069172523249240e-01,2.391506678877052539e-01,2.321827116906160782e-01,1.388470108906388223e+00,-5.931535593821147812e-01,1.821221782359391458e-02
2.400000000000000000e+01,-4.691804014122383792e-01,-1.358367543009935785e+00,-1.570224047871683126e+00,-2.794154981989258602e-01,-1.044629284823561211e+00,6.362685110054955295e-01,8.706092208177192981e-01,2.400425716625914918e-01,2.903667532345721725e-01,1.358367543009935785e+00,-6.344040495717458983e-01,1.746346863743286626e-02
2.405000000000000071e+01,-5.210247548185228395e-01,-1.324869765680097178e+00,-1.527503112335052204e+00,-2.673918531172240209e-01,-1.028662601117023012e+00,7.033634224117459866e-01,8.379023511819642112e-01,2.408969692740208779e-01,3.482340370339447322e-01,1.324869765680097178e+00,-6.735044390117029822e-01,1.671199081982650131e-02
2.410000000000000142e+01,-5.719986235345055903e-01,-1.288060503914894239e+00,-1.486465470558074653e+00,-2.553264286024798935e-01,-1.009813913219287151e+00,7.687002915665563929e-01,8.032961619457585911e-01,2.417137272241047519e-01,4.056194049100088073e-01,1.288060503914894239e+00,-7.103619667913636526e-01,1.595790178765499334e-02
2.415000000000000213e+01,-6.219585784907770698e-01,-1.248031761698846775e+00,-1.447203248532876296e+00,-2.432211098527268522e-01,-9.881114406139283046e-01,8.321158103238233128e-01,7.669049656606110599e-01,2.424927178960751550e-01,4.623579995737470694e-01,1.248031761698846775e+00,-7.448910720752381920e-01,1.520131936579542827e-02
2.420000000000000284e+01,-6.707628073880699260e-01,-1.204883590040928931e+00,-1.409802752738580356e+00,-2.310777882993913790e-01,-9.635916281075503909e-01,8.934514729128172350e-01,7.288471685720254722e-01,2.432338195742244080e-01,5.182857455997841312e-01,1.204883590040928931e+00,-7.770136004103156413e-01,1.444236176871196119e-02
2.425000000000000000e+01,-7.182715247856001906e-01,-1.158723836899155701e+00,-1.374344274793343201e+00,-2.188983613117614913e-01,-9.362990947090332750e-01,9.525539721200572130e-01,6.892448956237273716e-01,2.439369164629230369e-01,5.732398304129986411e-01,1.158723836899155701e+00,-8.066589868963969234e-01,1.368114758198509320e-02
2.430000000000000071e+01,-7.643473790325899797e-01,-1.109667877616840048e+00,-1.340901915075344952e+00,-2.066847319005233052e-01,-9.062865584887729309e-01,1.009275582477520139e+00,6.482236068912421434e-01,2.446018987047127446e-01,6.270591838640156013e-01,1.109667877616840048e+00,-8.337644157731631811e-01,1.291779574378270658e-02
2.435000000000000142e+01,-8.088558548442873475e-01,-1.057838326544341401e+00,-1.309543425711663822e+00,-1.944388084204246581e-01,-8.736147375241318791e-01,1.063474529499351728e+00,6.059117066336591195e-01,2.452286623974710700e-01,6.795849549691126423e-01,1.057838326544341401e+00,-8.582749560502791475e-01,1.215242552627654113e-02
2.440000000000000213e+01,-8.516656703309879450e-01,-1.003364730567032348e+00,-1.280330073273993730e+00,-1.821625042720950161e-01,-8.383522271083699851e-01,1.115015344044263168e+00,5.624401461691996840e-01,2.458171096106461784e-01,7.306609843938380866e-01,1.003364730567032348e+00,-8.801436728804203913e-01,1.138515651700593850e-02
2.445000000000000284e+01,-8.926491672991024862e-01,-9.463832453055561755e-01,-1.253316521459633126e+00,-1.698577376030814823e-01,-8.005753534712742869e-01,1.163769200917829538e+00,5.179420217934338488e-01,2.463671484005582057e-01,7.801342712674246282e-01,9.463832453055561755e-01,-8.993317144492180004e-01,1.061610860019259264e-02
2.450000000000000000e+01,-9.316826936575355322e-01,-8.870362947976865309e-01,-1.228550733974922649e+00,-1.575264310081430086e-01,-7.603680043300068414e-01,1.209614240868381874e+00,4.725521689683867543e-01,2.468786928247652390e-01,8.278554329272828083e-01,8.870362947976865309e-01,-9.158083742308279485e-01,9.845401938008938036e-03
2.455000000000000071e+01,-9.686469767803185249e-01,-8.254722155123906946e-01,-1.206073897776742454e+00,-1.451705112288453059e-01,-7.178214366583458572e-01,1.252435875171685309e+00,4.264067540164599990e-01,2.473516629554918245e-01,8.736791562092233177e-01,8.254722155123906946e-01,-9.295511285326941708e-01,9.073156951802831618e-03
2.460000000000000142e+01,-1.003427486697518800e+00,-7.618448855859331070e-01,-1.185920366765967238e+00,-1.327919088525167379e-01,-6.730340621312608240e-01,1.292127072043054214e+00,3.796428645551017111e-01,2.477859848921172559e-01,9.174646389195232343e-01,7.618448855859331070e-01,-9.405456493279444885e-01,8.299494303282296120e-03
2.465000000000000213e+01,-1.035914788011070176e+00,-6.963133402066572497e-01,-1.168117625964927964e+00,-1.203925580105943555e-01,-6.261112107692660134e-01,1.328588624161086251e+00,3.323980999062693953e-01,2.481815907727225046e-01,9.590760201497056103e-01,6.963133402066572497e-01,-9.487857924485745276e-01,7.524534875662147217e-03
2.470000000000000284e+01,-1.066004879459978794e+00,-6.290413741098421774e-01,-1.152686276149431421e+00,-1.079743960764208421e-01,-5.771648733733498737e-01,1.361729396634295153e+00,2.848101627093096999e-01,2.485384187846936543e-01,9.983827981235170457e-01,6.290413741098421774e-01,-9.542735612867327966e-01,6.748399754776302634e-03
2.475000000000000000e+01,-1.093599520090558830e+00,-5.601971321761720635e-01,-1.139640038844617287e+00,-9.553936336253460171e-02,-5.263134234059422267e-01,1.391466554790876886e+00,2.370164529566268774e-01,2.488564131743797314e-01,1.035260234298327919e+00,5.601971321761720635e-01,-9.570190462250173224e-01,5.971210210158412607e-03
2.480000000000000071e+01,-1.118606541021721190e+00,-4.899526891570833431e-01,-1.128985781533296207e+00,-8.308940281749639667e-02,-4.736813190363756698e-01,1.417725771222256625e+00,1.891536656586233767e-01,2.491355242558043748e-01,1.069589742479779337e+00,4.899526891570833431e-01,-9.570403400893119361e-01,5.193087676093524792e-03
2.485000000000000142e+01,-1.140940141832739840e+00,-4.184836195775297751e-01,-1.120723562865479250e+00,-7.062645972231290648e-02,-4.193987861304230291e-01,1.440441411562889407e+00,1.413573933280153905e-01,2.493757084184289319e-01,1.101259261748809282e+00,4.184836195775297751e-01,-9.543634299892601591e-01,4.414153732644556655e-03
2.490000000000000213e+01,-1.160521170641468203e+00,-3.459685588910883514e-01,-1.114846697598783187e+00,-5.815248138648695247e-02,-3.636014830223349703e-01,1.459556698542000319e+00,9.376173445347167623e-02,2.495769281339666190e-01,1.130163612044359223e+00,3.459685588910883514e-01,-9.490220659816717141e-01,3.634530086655434530e-03
2.495000000000000284e+01,-1.177277386984242780e+00,-2.725887569843615799e-01,-1.111341840941482140e+00,-4.566941684375526445e-02,-3.064301479645790138e-01,1.475023853897190484e+00,4.649890910916872067e-02,2.497391519622463030e-01,1.156204831292566571e+00,2.725887569843615799e-01,-9.410576070608484001e-01,2.854338552734704028e-03
2.500000000000000000e+01,-1.191143706654885559e+00,-1.985276251466595587e-01,-1.110189091913294401e+00,-3.317921654755681682e-02,-2.480302302046117624e-01,1.486804217795210326e+00,-3.011171801006462534e-04,2.498623545561248493e-01,1.179292493024356903e+00,1.985276251466595587e-01,-9.305188450467607453e-01,2.073701034222301051e-03
2.505000000000000071e+01,-1.202062427708975978e+00,-1.239702776372740983e-01,-1.111362115283767160e+00,-2.068383206627485982e-02,-1.885515056895702701e-01,1.494868345461411341e+00,-4.651100022880770568e-02,2.499465166654476211e-01,1.199344003477647691e+00,1.239702776372740983e-01,-9.174618070069844311e-01,1.292739504142178739e-03
2.510000000000000142e+01,-1.209983436890812447e+00,-4.910306899626797755e-02,-1.114828281594444137e+00,-8.185215778313693902e-03,-1.281476784486199338e-01,1.499196080776343143e+00,-9.200637357940395777e-02,2.499916251400562395e-01,1.216284877237785222e+00,4.910306899626797755e-02,-9.019495369112242589e-01,5.115759861446058689e-04
2.515000000000000213e+01,-1.214864395794180929e+00,2.588687174484482351e-02,-1.120548824719128644e+00,4.314679432960057646e-03,-6.697596874836826697e-02,1.499776606655560007e+00,-1.366661934703103931e-01,2.499976729318433566e-01,1.230048990530301145e+00,-2.588687174484482351e-02,-8.840518572777362749e-01,-2.696674645600036029e-04
2.520000000000000284e+01,-1.216670906123833218e+00,1.008121087882177108e-01,-1.128479016366511489e+00,1.681390048435060097e-02,-5.196689159631506794e-03,1.496608472086695230e+00,-1.803730714029185278e-01,2.499646590958537751e-01,1.240578811343178600e+00,-1.008121087882177108e-01,-8.638451116290799536e-01,-1.050868780271912561e-03
2.525000000000000000e+01,-1.215376653482558522e+00,1.754853680615460765e-01,-1.138568356881498822e+00,2.931049439799736714e-02,5.702719028673980395e-02,1.489699595756239781e+00,-2.230135933696852091e-01,2.498925887904322463e-01,1.247825605621669887e+00,-1.754853680615460765e-01,-8.414118886299682964e-01,-1.831905899874835446e-03
2.530000000000000071e+01,-1.210963529168480379e+00,2.497200053057388736e-01,-1.150760781655768783e+00,4.180250860652737210e-02,1.195304866411166789e-01,1.479067246256944745e+00,-2.644786248503593340e-01,2.497814732764173096e-01,1.251749618846867529e+00,-2.497200053057388736e-01,-8.168407288325655324e-01,-2.612656787907960756e-03
2.535000000000000142e+01,-1.203421729528780126e+00,3.233304725883319741e-01,-1.164994882414625010e+00,5.428799125813459081e-02,1.821462570267937675e-01,1.464737998925338847e+00,-3.046636007308410887e-01,2.496313299153820053e-01,1.252320232379660503e+00,-3.233304725883319741e-01,-7.902258150041623352e-01,-3.392999453633411926e-03
2.540000000000000213e+01,-1.192749832479087058e+00,3.961327820767093222e-01,-1.181204142606183005e+00,6.676499152155634942e-02,2.447062588065413991e-01,1.446747669417222992e+00,-3.434687993492003821e-01,2.494421821669210171e-01,1.249516094024136326e+00,-3.961327820767093222e-01,-7.616666470585704563e-01,-4.172811970097271839e-03
2.545000000000000284e+01,-1.178954850862232950e+00,4.679449659118595783e-01,-1.199317186080430808e+00,7.923155989088588591e-02,3.070414156228056246e-01,1.425141224187185252e+00,-3.807995999254364383e-01,2.492140595849852147e-01,1.243325222338697911e+00,-4.679449659118595783e-01,-7.312677026558123128e-01,-4.951972493180367869e-03
2.550000000000000000e+01,-1.162052262385674384e+00,5.385875310332524091e-01,-1.219258038209908079e+00,9.168574849017775696e-02,3.689822879887519891e-01,1.399972668095883055e+00,-4.165667226858565941e-01,2.489469978132639316e-01,1.233745084298988992e+00,-5.385875310332524091e-01,-6.991380845744407102e-01,-5.730359280636109810e-03
2.555000000000000071e+01,-1.142066015943484336e+00,6.078839078180311439e-01,-1.240946398570656584e+00,1.041256113778031012e-01,4.303595470894664432e-01,1.371304909426010799e+00,-4.506864510490954379e-01,2.486410385796156419e-01,1.220782645993868654e+00,-6.078839078180311439e-01,-6.653911559971567025e-01,-6.507850711112693823e-03
2.560000000000000142e+01,-1.119028514196243274e+00,6.756608914130839416e-01,-1.264297924271906792e+00,1.165492048504936373e-01,4.910044504385664421e-01,1.339209602644364505e+00,-4.830808352986002419e-01,2.482962296895481480e-01,1.204454396114000847e+00,-6.756608914130839416e-01,-6.301441648830989894e-01,-7.284325303155852332e-03
2.565000000000000213e+01,-1.092980572350112700e+00,7.417490746569941340e-01,-1.289224522995684019e+00,1.289545877470450186e-01,5.507493180255730314e-01,1.303766969302985856e+00,-5.136778772259207315e-01,2.479126250187489999e-01,1.184786342071795673e+00,-7.417490746569941340e-01,-5.935178586291582903e-01,-8.059661734190313662e-03
2.570000000000000284e+01,-1.063971353144835374e+00,8.059832715097121625e-01,-1.315634654783244040e+00,1.413398217516183553e-01,6.094280075831819410e-01,1.265065597527061714e+00,-5.424116952898014876e-01,2.474902845046675626e-01,1.161813978671347281e+00,-8.059832715097121625e-01,-5.556360902479520192e-01,-8.833738859476147204e-03
2.575000000000000000e+01,-1.032058278128972661e+00,8.682029299316252891e-01,-1.343433641584034888e+00,1.537029716965972181e-01,6.668763876015905145e-01,1.223202220590749789e+00,-5.692226698980752397e-01,2.470292741371499790e-01,1.135582229327297910e+00,-8.682029299316252891e-01,-5.166254173114872561e-01,-9.606435731037326134e-03
2.580000000000000071e+01,-9.973069153693084887e-01,9.282525331800588475e-01,-1.372523983564822636e+00,1.660421058649572124e-01,7.229328067189976226e-01,1.178281475134360212e+00,-5.940575684822446689e-01,2.465296659481281405e-01,1.106145359912064308e+00,-9.282525331800588475e-01,-4.766146949270261279e-01,-1.037763161655982577e-02
2.585000000000000142e+01,-9.597908438098030626e-01,9.859819885201164258e-01,-1.402805681161664708e+00,1.783552962920876006e-01,7.774385581233012044e-01,1.130415639627264213e+00,-6.168696500982884245e-01,2.459915380003651619e-01,1.073566865391362590e+00,-9.859819885201164258e-01,-4.357346640252917069e-01,-1.114720601825547504e-02
2.590000000000000213e+01,-9.195914945634091620e-01,1.041247002378366870e+00,-1.434176561845746045e+00,1.906406190670352496e-01,8.302383376101505341e-01,1.079724353730184827e+00,-6.376187493515613758e-01,2.454149743752581103e-01,1.037919329488087294e+00,-1.041247002378366870e+00,-3.941175362506813551e-01,-1.191503869168970310e-02
2.595000000000000284e+01,-8.767979694875608354e-01,1.093909441001627236e+00,-1.466532610565558947e+00,2.028961546331109755e-01,8.811806939563822105e-01,1.026334319258353167e+00,-6.562713395082222512e-01,2.448000651597003752e-01,9.992842576943297139e-01,-1.093909441001627236e+00,-3.518965767488200780e-01,-1.268100966456943597e-02
2.600000000000000000e+01,-8.315068374607093027e-01,1.143837675719403979e+00,-1.499768302822660937e+00,2.151199880878155168e-01,9.301184702859004449e-01,9.703789834929605895e-01,-6.728005747204987008e-01,2.441469064320058724e-01,9.577518840302019498e-01,-1.143837675719403979e+00,-3.092056861483856167e-01,-1.344499925548846980e-02
2.605000000000000071e+01,-7.838219088428945991e-01,1.190906911947031910e+00,-1.533776939336260137e+00,2.273102094820426966e-01,9.769092351269561547e-01,9.119982056324367203e-01,-6.871863113578797755e-01,2.434556002468969138e-01,9.134209520260416770e-01,-1.190906911947031910e+00,-2.661789830317112804e-01,-1.420688809262766854e-02
2.610000000000000142e+01,-7.338539886678291380e-01,1.234999501107122422e+00,-1.568450981253025400e+00,2.394649141184996832e-01,1.021415701885453053e+00,8.513379072173157258e-01,-6.994151085009103763e-01,2.427262546195584625e-01,8.663984704813328941e-01,-1.234999501107122422e+00,-2.229503881824141942e-01,-1.496655713240623020e-02
2.615000000000000213e+01,-6.817206091769009157e-01,1.276005234689751688e+00,-1.603682384863066135e+00,2.515822028493157614e-01,1.063506135488594628e+00,7.885497074023626318e-01,-7.094802077184441114e-01,2.419589835087609664e-01,8.167994446288207033e-01,-1.276005234689751688e+00,-1.796532118878455819e-01,-1.572388767808223509e-02
2.620000000000000284e+01,-6.275457423670883772e-01,1.313821619716336597e+00,-1.639362934790554505e+00,2.636601823727792171e-01,1.103054744986324831e+00,7.237905439876525238e-01,-7.173814923127521670e-01,2.411539067990544627e-01,7.647465834059679057e-01,-1.313821619716336597e+00,-1.364197455600860975e-01,-1.647876139829870107e-02
2.625000000000000000e+01,-5.714594932844300201e-01,1.348354134918700709e+00,-1.675384574638320023e+00,2.756969655291613419e-01,1.139942060934997059e+00,6.572222811558064981e-01,-7.231254262796360521e-01,2.403111502820370060e-01,7.103699836075129115e-01,-1.348354134918700709e+00,-9.338085892106370856e-02,-1.723106034557258387e-02
2.630000000000000071e+01,-5.135977748524750419e-01,1.379516466993029766e+00,-1.711639734079648978e+00,2.876906715955843130e-01,1.174055296428144990e+00,5.890113048958136588e-01,-7.267249732924432326e-01,2.394308456366996685e-01,6.538067917624389436e-01,-1.379516466993029766e+00,-5.066560397551841954e-02,-1.798066697472401956e-02
