# time,x(N),y(E),z(D),psi,xd(N),yd(E),zd(D),psid,xdd(N),ydd(E),zdd(D),psidd
4.350000000000000533e+00,1.323641613750563550e-01,0.000000000000000000e+00,-1.566182080687528178e+00,2.079171384872084971e-01,-7.295567651848297031e-01,0.000000000000000000e+00,3.647783825924148515e-01,-1.145985086940732867e+00,2.327930418823298098e+00,0.000000000000000000e+00,-1.163965209411649049e+00,3.656704550921363595e+00
4.400000000000000355e+00,9.880865999997101579e-02,0.000000000000000000e+00,-1.549404329999985563e+00,1.552082801834591130e-01,-6.126151500000222017e-01,0.000000000000000000e+00,3.063075750000111008e-01,-9.622936273589862699e-01,2.333772000000031710e+00,0.000000000000000000e+00,-1.166886000000015855e+00,3.665880485176491899e+00
4.450000000000000178e+00,7.106819557862031900e-02,0.000000000000000000e+00,-1.535534097789310159e+00,1.116336605668177828e-01,-4.977294697746759145e-01,0.000000000000000000e+00,2.488647348873379572e-01,-7.818316228596586814e-01,2.246803876098751651e+00,0.000000000000000000e+00,-1.123401938049375826e+00,3.529271275603814484e+00
4.500000000000000000e+00,4.892730712886916855e-02,0.000000000000000000e+00,-1.524463653564434473e+00,7.685483431797379694e-02,-3.893280029297234712e-01,0.000000000000000000e+00,1.946640014648617356e-01,-6.115549969204090441e-01,2.076416015625047962e+00,0.000000000000000000e+00,-1.038208007812523981e+00,3.261626650241606029e+00
4.549999999999999822e+00,3.196307115792129672e-02,0.000000000000000000e+00,-1.515981535578960759e+00,5.020747476791154185e-02,-2.912375951408543995e-01,0.000000000000000000e+00,1.456187975704271997e-01,-4.574749446719112989e-01,1.837197732788191651e+00,0.000000000000000000e+00,-9.185988663940958254e-01,2.885863450258786322e+00
4.600000000000000533e+00,1.958143999995043405e-02,0.000000000000000000e+00,-1.509790719999975162e+00,3.075845402526633521e-02,-2.064384000000313857e-01,0.000000000000000000e+00,1.032192000000156928e-01,-3.242726804295326670e-01,1.548288000000001885e+00,0.000000000000000000e+00,-7.741440000000009425e-01,2.432045103220096927e+00
4.650000000000000355e+00,1.106487354994578620e-02,0.000000000000000000e+00,-1.505532436774972949e+00,1.738066272869964735e-02,-1.368606324943863750e-01,0.000000000000000000e+00,6.843031624719318751e-02,-2.149801788049987838e-01,1.232338162719860630e+00,0.000000000000000000e+00,-6.161690813599303151e-01,1.935752259368445083e+00
4.700000000000000178e+00,5.628663105424758228e-03,0.000000000000000000e+00,-1.502814331552712268e+00,8.841483330744415170e-03,-8.324368417961441891e-02,0.000000000000000000e+00,4.162184208980720945e-02,-1.307588733384387469e-01,9.140482968753610438e-01,0.000000000000000000e+00,-4.570241484376805219e-01,1.435783707243809770e+00
4.750000000000000000e+00,2.482280135125636278e-03,0.000000000000000000e+00,-1.501241140067562707e+00,3.899156518251789549e-03,-4.507988691329956055e-02,0.000000000000000000e+00,2.253994345664978027e-02,-7.081132077576633710e-02,6.182384490968320101e-01,0.000000000000000000e+00,-3.091192245484160050e-01,9.711266849234245768e-01
4.800000000000000711e+00,8.909199999350692067e-04,0.000000000000000000e+00,-1.500445459999967479e+00,1.399453863363708805e-03,-2.066714999995886148e-02,0.000000000000000000e+00,1.033357499997943074e-02,-3.246388330546373657e-02,3.674160000001800985e-01,0.000000000000000000e+00,-1.837080000000900493e-01,5.771357032046802171e-01
4.850000000000000533e+00,2.311509597853200759e-04,0.000000000000000000e+00,-1.500115575479892716e+00,3.630910785104024541e-04,-7.296633592907834226e-03,0.000000000000000000e+00,3.648316796453917113e-03,-1.146152524601113699e-02,1.788003907471683585e-01,0.000000000000000000e+00,-8.940019537358417923e-02,2.808589970137033154e-01
4.900000000000000355e+00,3.322220696899691461e-05,0.000000000000000000e+00,-1.500016611103484498e+00,5.218532063588909864e-05,-1.603559179597495356e-03,0.000000000000000000e+00,8.017795897987476782e-04,-2.518864869453563832e-03,6.076645312529323911e-02,0.000000000000000000e+00,-3.038322656264661956e-02,9.545172135911686451e-02
4.950000000000000178e+00,1.131177754465362284e-06,0.000000000000000000e+00,-1.500000565588877288e+00,1.776849741341735012e-06,-1.111959709072962466e-04,0.000000000000000000e+00,5.559798545364812329e-05,-1.746662231563912314e-04,8.667583373918912731e-03,0.000000000000000000e+00,-4.333791686959456366e-03,1.361500812373337213e-02
5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000533e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000533e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000000533e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.950000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
